Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Daysbel Hernández","ATL",2.0069,1.913,0,4.13707,40,0,0,0.6465,,40,174.978,35.668,19.8136,18.387,4.64,21.2745,1.0814,1.8672,43.5169,9.7913,4.78676,2.0455,1.044,0.248699,0.121584,0.1271154060959816,0.234911,1.42356,0.299269,0.736005,0.410563,,4.20292,0.0504396,0.125173,999,,,,,,,163.9,4.0975,158,3.95,6.92,5.78,5.08,4.55,4.1,3.7,3.31,2.91,2.43,5.26,4.95,4.74,4.57,4.42,4.27,4.11,3.94,3.71,"Daysbel Hernandez","20271",678226
"Philip Abner","ARI",0.7966,0.7714,0,4.0904,16,0,0,0.6584,,16,69.204,15.6132,7.8661,7.27182,1.81156,6.5272,0.4174,0.6837,14.46,8.13375,3.67155,2.21534,1.019,0.208947,0.0943182,0.11462920159101486,0.251854,1.38377,0.301863,0.728124,0.431597,,4.15157,0.0499465,0.0524998,999,,,,,,,60.20000000000001,3.7625000000000006,62,3.875,8.14,6.17,5.05,4.25,3.62,3.09,2.6,2.13,1.61,5.27,4.94,4.72,4.54,4.38,4.22,4.06,3.88,3.64,"Philip Abner","33821",691769
"Osvaldo Bido","NYY",0.7941,0.7739,0,4.18772,16,0,0,0.6919,,16,68.114,14.7885,7.9308,7.44484,2.46044,5.3061,0.4881,0.902,15.5704,8.75835,2.98468,2.93443,1.384,0.228593,0.0779003,0.15069296211004257,0.238887,1.25591,0.280981,0.73056,0.337751,,4.35197,0.0499397,0.00308742,999,,,,,,,72.80000000000001,4.550000000000001,72,4.5,8,6.16,5.11,4.35,3.74,3.22,2.74,2.27,1.75,5.14,4.88,4.71,4.56,4.43,4.3,4.17,4.02,3.82,"Osvaldo Bido","23150",674370
"Lou Trivino","PHI",1.149,1.2029,0,4.35788,24,0,0,0.6346,,24,103.806,23.1483,12.4884,11.621,3.28267,9.8602,0.6521,1.198,21.2205,7.95769,3.69758,2.15214,1.231,0.204425,0.0949868,0.10943780094385147,0.249583,1.37535,0.291094,0.722214,0.412289,,4.52715,0.0496323,0.0988384,999,,,,,,,93.90000000000002,3.912500000000001,94,3.9166666666666665,7.79,6.28,5.37,4.7,4.15,3.66,3.21,2.74,2.21,5.51,5.2,4.98,4.8,4.64,4.49,4.33,4.15,3.91,"Lou Trivino","15043",642152
"Joe Ross",,2.0391,2.0768,0,4.14118,42,0,0,0,,42,180.723,42.0517,20.8821,19.3255,5.36667,15.0477,2.8128,1.6368,35.6752,7.64469,3.22451,2.37081,1.15,0.197403,0.0832639,0.11413876712322235,0.256353,1.35951,0.29826,0.730393,0.431,,4.28918,0.0492541,0.0949793,999,,,,,,,161.10000000000002,3.8357142857142863,166,3.9523809523809526,6.88,5.78,5.09,4.57,4.13,3.74,3.36,2.96,2.48,5.24,4.95,4.75,4.59,4.44,4.29,4.15,3.98,3.76,"Joe Ross","12972",605452
"Ben Kudrna","KCR",0.851,1.0538,0.609,4.70315,9.62,1.62,0,0.6641,,17.234,76.033,18.1625,9.7051,9.00601,2.1734,7.3641,0.249,0.7143,13.0125,6.79543,3.84571,1.76702,1.135,0.171143,0.096854,0.07428880035877228,0.267274,1.48118,0.303004,0.703683,0.450873,,4.67073,0.0490826,0.00423412,999,,,,,,,60.40000000000002,3.5529411764705894,65,3.823529411764706,9.76472,7.1515,5.71079,4.71936,3.94257,3.29578,2.72363,2.18076,1.60254,5.83649,5.54578,5.34506,5.1797,5.03434,4.88899,4.74363,4.56827,4.34755,"Ben Kudrna","sa3018253",695667
"Sammy Peralta","MIL",0.6742,0.6977,0,4.08365,14,0,0,0.6236,,14,60.112,13.9716,6.8724,6.35234,1.82467,4.6345,0.3976,0.5926,11.6674,7.50047,2.97932,2.51751,1.173,0.194094,0.0770978,0.11699660867452621,0.254562,1.32901,0.293455,0.731,0.429026,,4.28279,0.0484806,0.0348902,999,,,,,,,52.6,3.757142857142857,54,3.857142857142857,8.11,6.15,5.03,4.24,3.62,3.08,2.6,2.13,1.61,5.15,4.87,4.68,4.52,4.38,4.24,4.1,3.93,3.72,"Sammy Peralta","25589",671111
"Tayler Saucedo","LAA",1.5964,1.7355,0,4.07691,34,0,0,0.6278,,34,147.634,33.1733,16.7726,15.4017,3.74756,15.0369,0.9208,1.6994,29.8701,7.90679,3.98036,1.98645,0.992,0.202325,0.101853,0.10047279298305511,0.253429,1.41795,0.302485,0.731726,0.48732,,4.28769,0.0482521,0.0886095,999,,,,,,,129.60000000000002,3.8117647058823536,131,3.8529411764705883,7.07,5.83,5.08,4.51,4.03,3.61,3.21,2.79,2.3,5.24,4.94,4.73,4.55,4.4,4.25,4.09,3.92,3.69,"Tayler Saucedo","17888",642048
"Henry Baez","ATH",0.5957,0.5802,0,4.0951,12,0,0,0.6332,,12,51.524,12.1679,5.9435,5.46013,1.372,4.09,0.3126,0.6108,9.7177,7.28827,3.0675,2.37597,1.029,0.188605,0.0793805,0.109224833548069,0.259869,1.35483,0.302123,0.71942,0.490471,,4.17705,0.0474659,0.0411785,999,,,,,,,54.30000000000001,4.525000000000001,56,4.666666666666667,8.38,6.25,5.06,4.23,3.57,3.02,2.52,2.04,1.52,5.19,4.91,4.72,4.56,4.42,4.29,4.14,3.98,3.77,"Henry Baez","sa3016584",692013
"Cal Quantrill","TEX",0.4577,0.6171,0.4867,4.98057,1.62,1.62,0,0,,8.4515,37.166,9.1326,4.9899,4.67703,1.37853,2.8571,0.0166,0.4237,6.3654,6.77851,3.04253,2.22792,1.468,0.171269,0.076874,0.09439540654420853,0.269516,1.41865,0.296622,0.695822,0.389817,,4.91382,0.0458686,-0.0118725,999,,,,,,,26.500000000000007,3.312500000000001,30,3.75,10.18,7.49,6.01,4.97,4.17,3.5,2.89,2.32,1.71,5.97,5.73,5.56,5.42,5.29,5.16,5.03,4.88,4.69,"Cal Quantrill","19312",615698
"Didier Fuentes","ATL",0.4072,0.3767,0,4.03707,8,0,0,0.6465,,8,33.812,7.5077,3.8445,3.58851,1.08978,2.608,0.2004,0.365,8.0593,9.06671,2.934,3.09022,1.226,0.238356,0.0771324,0.16122383624315262,0.243448,1.26446,0.295894,0.730057,0.382047,,4.00608,0.0454848,0.0250286,999,,,,,,,37.10000000000001,4.637500000000001,38,4.75,8.71,6.15,4.79,3.87,3.17,2.59,2.09,1.63,1.15,5.11,4.81,4.61,4.44,4.28,4.14,3.98,3.81,3.59,"Didier Fuentes","30661",800311
"Pierson Ohl","COL",1.7513,2.292,0.4555,4.97952,31.62,1.62,0,0.6077,,38.8912,167.473,44.3563,22.8908,21.5177,6.90535,8.5638,0.7793,1.2269,28.9036,6.68872,1.98179,3.37509,1.598,0.172587,0.0511354,0.12145121768116951,0.281302,1.36072,0.307294,0.694277,0.393717,,4.71221,0.0450098,0.143717,999,,,,,,,120.10000000000002,3.07948717948718,136,3.4871794871794872,8.70528,7.03664,6.0389,5.30602,4.70286,4.17571,3.67227,3.16341,2.58368,6.07747,5.78518,5.58289,5.41832,5.26604,5.11375,4.96146,4.78918,4.56232,"Pierson Ohl","30179",701487
"Bryan Hoeing","SDP",1.2754,1.2726,0,4.05149,26,0,0,0.6673,,26,111.111,26.1258,12.7056,11.7043,3.21822,8.4663,0.8272,0.856,22.1762,7.67638,2.93064,2.61935,1.114,0.199586,0.0761968,0.12338922917842865,0.256667,1.33047,0.29986,0.72745,0.464494,,4.11404,0.0436302,0.0274836,999,,,,,,,108.9,4.188461538461539,112,4.3076923076923075,7.31,5.89,5.04,4.42,3.9,3.44,3.02,2.58,2.08,5.16,4.87,4.67,4.51,4.36,4.22,4.07,3.9,3.68,"Bryan Hoeing","26304",663773
"Brody Hopkins","TBR",0.4696,0.6512,0.6384,4.84333,1.62,1.62,0,0,,9.234,41.004,9.4213,5.3436,4.96926,1.35842,4.2624,0.0376,0.5672,7.6531,7.45916,4.15439,1.79549,1.324,0.186643,0.103951,0.08269193023443222,0.260441,1.48188,0.296834,0.707874,0.44818,,4.95906,0.0432211,0.0557079,999,,,,,,,31.900000000000013,3.544444444444446,33,3.6666666666666665,9.89,7.33,5.9,4.91,4.13,3.47,2.89,2.33,1.72,6.02,5.72,5.5,5.33,5.17,5.02,4.86,4.68,4.44,"Brody Hopkins","sa3023515",811315
"Julian Aguiar","CIN",1.6596,2.0011,0.5612,4.63223,27.62,1.62,0,0.6505,,35.0807,151.225,36.6729,19.3384,18.0558,5.79611,10.5242,0.9869,1.8737,27.6967,7.10562,2.7,2.63172,1.487,0.183149,0.069593,0.11355594545602798,0.264162,1.34539,0.293131,0.712817,0.415836,,4.76423,0.0431295,0.133866,999,,,,,,,109.99999999999999,3.1428571428571423,118,3.3714285714285714,8.45231,6.69945,5.66673,4.91578,4.30847,3.77411,3.2827,2.78905,2.22316,5.75932,5.46155,5.24896,5.07637,4.9212,4.7712,4.61602,4.44084,4.20825,"Julian Aguiar","30031",687924
"Adam Macko","TOR",1.1032,1.1919,0.6497,4.39161,13.62,1.62,0,0.6494,,21.234,92.609,20.8323,11.1358,10.3613,3.05534,8.4704,0.3515,1.1415,18.3443,7.7752,3.59017,2.16569,1.295,0.198083,0.0914641,0.1066192165017128,0.251,1.37999,0.288599,0.725943,0.398159,,4.63587,0.0429726,0.0530261,999,,,,,,,76.9,3.661904761904762,79,3.761904761904762,8.94056,6.63357,5.35355,4.44832,3.74613,3.15699,2.62786,2.11741,1.56828,5.49485,5.19615,4.99745,4.83311,4.67876,4.53441,4.39006,4.21571,3.99266,"Adam Macko","sa3011555",671936
"Ryan Webb","CLE",0.4744,0.6462,0.6727,4.65051,1.62,1.62,0,0,,9.234,40.786,9.6033,5.1493,4.77142,1.24967,3.916,0.0374,0.504,7.0653,6.88626,3.81676,1.80421,1.218,0.173229,0.0960133,0.07721522450447083,0.264074,1.46408,0.297801,0.711144,0.45007,,4.80019,0.0428973,0.0447967,999,,,,,,,27.30000000000001,3.0333333333333345,31,3.4444444444444446,9.6,7.07,5.68,4.7,3.94,3.31,2.74,2.2,1.62,5.75,5.48,5.29,5.13,4.99,4.85,4.71,4.54,4.33,"Ryan Webb","sa3018280",669067
"K.C. Hunt","MIL",0.4924,0.4876,0,3.90957,10,0,0,0.6236,,10,42.159,9.5042,4.6941,4.34397,1.30222,3.0996,0.2558,0.3452,9.206,8.2854,2.78964,2.97006,1.172,0.218364,0.0735217,0.14484215527772903,0.245496,1.26038,0.290789,0.733692,0.420067,,4.02027,0.0426292,0.0249085,999,,,,,,,48.7,4.87,50,5,8.26,5.98,4.74,3.88,3.22,2.68,2.19,1.74,1.26,4.95,4.67,4.48,4.33,4.18,4.05,3.9,3.74,3.53,"K.C. Hunt","sa3022937",687268
"Evan Reifert","TBR",0.5838,0.5921,0,4.03569,12,0,0,0.6612,,12,51.971,10.813,5.8195,5.38092,1.464,5.7345,0.3154,0.541,12.7979,9.59842,4.30087,2.23174,1.098,0.246251,0.11034,0.13591041415929794,0.236632,1.37896,0.297421,0.739969,0.437175,,4.15703,0.0423604,0.0212514,999,,,,,,,56.90000000000001,4.741666666666668,56,4.666666666666667,8.26,6.13,4.95,4.12,3.47,2.93,2.44,1.97,1.46,5.22,4.89,4.66,4.48,4.32,4.16,4,3.81,3.57,"Evan Reifert","sa3014860",682126
"Albert Suárez","BAL",1.2933,1.2546,0,4.17865,26,0,0,0.6611,,26,110.874,26.617,13.0074,12.0717,3.55911,7.4206,0.8272,0.8595,22.5398,7.80224,2.56867,3.03746,1.232,0.203292,0.0669282,0.13636380434036255,0.25944,1.30914,0.30143,0.72381,0.42389,,4.13626,0.0420855,0.0195763,999,,,,,,,98.99999999999999,3.807692307692307,104,4,7.43,6.01,5.16,4.53,4.01,3.55,3.11,2.67,2.16,5.19,4.93,4.75,4.61,4.47,4.34,4.21,4.05,3.85,"Albert Suarez","6175",544150
"Elmer Rodríguez","NYY",0.315,0.2729,0,3.60392,6,0,0,0.6919,,6,25.489,5.5712,2.6401,2.40261,0.621333,2.2386,0.1547,0.2159,5.6907,8.53605,3.3579,2.54208,0.932,0.223261,0.0878261,0.13543489575386047,0.241863,1.30163,0.296001,0.744921,0.499753,,3.81171,0.0415713,0.00119514,999,,,,,,,26.500000000000007,4.416666666666668,27,4.5,8.38,5.63,4.23,3.31,2.63,2.09,1.64,1.23,0.83,4.66,4.39,4.21,4.06,3.93,3.79,3.66,3.51,3.31,"Elmer Rodriguez","sa3019459",695684
"Tristan Beck","SFG",1.9283,1.9916,0,4.07556,40,0,0,0.6723,,40,171.013,39.5031,19.532,18.1136,5.08,12.6136,1.0377,1.5468,34.8214,7.83482,2.83806,2.76062,1.143,0.203618,0.0737581,0.1298603042960167,0.251849,1.30292,0.294337,0.724029,0.40666,,4.1071,0.0408938,0.0166197,999,,,,,,,159.5,3.9875,164,4.1,6.83,5.7,5.01,4.48,4.04,3.64,3.26,2.87,2.39,5.13,4.85,4.66,4.5,4.36,4.22,4.08,3.92,3.71,"Tristan Beck","21584",663941
"Pete Hansen","STL",0.4905,0.6293,0.6984,4.50675,1.62,1.62,0,0,,9.234,40.253,9.9603,5.003,4.62393,1.26198,3.0717,0.0369,0.3731,5.8013,5.65429,2.99386,1.88863,1.23,0.144121,0.0763098,0.06781110167503357,0.2706,1.41131,0.29243,0.712724,0.442646,,4.77446,0.0393271,0.052999,999,,,,,,,31.30000000000001,3.477777777777779,35,3.888888888888889,9.39,6.88,5.5,4.55,3.8,3.18,2.63,2.1,1.54,5.61,5.33,5.14,4.99,4.84,4.71,4.56,4.4,4.18,"Pete Hansen","sa3020798",677337
"Joel Payamps","ATL",2.6568,2.5371,0,4.14929,53,0,0,9.4225,,53,226.786,52.3545,26.3021,24.4347,7.00778,17.4084,1.5911,2.2372,48.5958,8.25212,2.95614,2.79151,1.19,0.21428,0.0767614,0.13751907646656036,0.252749,1.31628,0.299246,0.724926,0.412556,,4.13224,0.038831,0.216501,999,,,,,,,247.90000000000003,4.677358490566038,251,4.735849056603773,6.64,5.67,5.06,4.59,4.19,3.82,3.46,3.09,2.64,5.21,4.93,4.74,4.58,4.43,4.29,4.15,3.98,3.77,"Joel Payamps","14332",606303
"Alan Rangel","PHI",1.4373,1.7838,1.219,4.74163,13.24,3.24,0,0.6346,,28.468,122.403,29.0785,15.9577,14.9983,5.04833,9.183,0.3244,0.881,22.5834,7.13962,2.90315,2.45926,1.596,0.1845,0.0750227,0.10947771370410919,0.258846,1.34402,0.283685,0.715006,0.354894,,4.91445,0.0387604,0.0843115,999,,,,,,,90.30000000000001,3.2250000000000005,95,3.392857142857143,8.88623,6.90303,5.75575,4.93711,4.27604,3.70252,3.18604,2.6636,2.08522,5.78844,5.51196,5.31898,5.1625,5.01601,4.86952,4.72655,4.56006,4.33708,"Alan Rangel","19524",660604
"Travis Adams","MIN",2.9022,3.3059,0.5795,4.44772,53.62,1.62,0,6.6576,,61.0772,264.779,63.7697,32.4856,30.1838,8.23185,20.2887,1.3268,2.4695,48.3275,7.12127,2.98963,2.38199,1.213,0.18252,0.076625,0.10589510202407837,0.263489,1.37626,0.299458,0.711017,0.426474,,4.42258,0.0383349,0.0653046,999,,,,,,,244.6000000000001,4.009836065573772,259,4.245901639344262,7.38747,6.16522,5.41335,4.8531,4.38514,3.96907,3.56488,3.15516,2.66138,5.50295,5.23998,5.04849,4.89701,4.75552,4.62403,4.48106,4.31957,4.10809,"Travis Adams","30180",701519
"Brycen Mautz","STL",0.7909,0.7771,0,3.79475,16,0,0,0.6767,,16,67.969,15.2805,7.3245,6.74622,1.91111,5.2077,0.4124,0.7543,13.9383,7.84029,2.92933,2.67648,1.075,0.205068,0.0766187,0.12844973802566528,0.246432,1.28051,0.289647,0.739009,0.423661,,4.0635,0.0383163,0.1289,999,,,,,,,68.80000000000001,4.300000000000001,68,4.25,7.51,5.72,4.71,3.98,3.41,2.91,2.46,2.03,1.54,4.82,4.55,4.37,4.22,4.09,3.96,3.82,3.67,3.47,"Brycen Mautz","sa3020710",802408
"Matt Festa","CLE",2.743,2.9408,0,4.16103,58,0,0,12.2763,,58,248.394,54.4798,28.8146,26.8155,7.82356,21.7394,1.4611,2.7763,55.1291,8.55452,3.37336,2.53591,1.214,0.221942,0.0875198,0.13442232459783554,0.243346,1.31412,0.289924,0.726327,0.397624,,4.25574,0.0373796,0.0371894,999,,,,,,,273.4000000000001,4.713793103448277,269,4.637931034482759,6.57,5.64,5.05,4.6,4.21,3.86,3.51,3.14,2.7,5.22,4.93,4.74,4.58,4.44,4.3,4.15,3.99,3.77,"Matt Festa","19330",670036
"Jean Cabrera","PHI",0.4838,0.6363,0.6357,4.85835,1.62,1.62,0,0,,9.234,40.696,9.73,5.367,4.98467,1.38202,3.7912,0.0373,0.4737,6.4312,6.26823,3.69513,1.69635,1.347,0.15803,0.093159,0.06487123668193817,0.26708,1.46428,0.291705,0.703775,0.451864,,5.07347,0.0360436,0.0774859,999,,,,,,,28.30000000000001,3.1444444444444457,32,3.5555555555555554,9.92,7.36,5.93,4.93,4.15,3.5,2.91,2.34,1.74,6.01,5.72,5.51,5.35,5.2,5.05,4.9,4.73,4.5,"Jean Cabrera","sa3015433",691893
"Justin Bruihl","STL",2.6304,2.6615,0,3.88557,54,0,0,10.0485,,54,233.463,52.7694,25.463,23.3134,5.658,21.046,2.1273,3.2563,45.4305,7.57175,3.50767,2.15863,0.943,0.194594,0.090147,0.10444696247577667,0.252291,1.36695,0.298037,0.733788,0.47462,,4.16476,0.0358187,0.291567,999,,,,,,,246,4.555555555555555,250,4.62962962962963,6.36,5.41,4.81,4.35,3.96,3.61,3.27,2.9,2.47,5,4.71,4.51,4.35,4.21,4.06,3.92,3.75,3.54,"Justin Bruihl","23779",677865
"Marco Raya","MIN",0.5782,0.5978,0,4.13118,12,0,0,0.6402,,12,52.038,11.6969,5.9697,5.50824,1.33733,4.9588,0.3158,0.5687,10.881,8.16075,3.7191,2.19428,1.003,0.209097,0.0952919,0.11380528658628464,0.251489,1.38797,0.302097,0.722836,0.457568,,4.15229,0.0356481,0.0236679,999,,,,,,,53.30000000000001,4.441666666666667,55,4.583333333333333,8.2,6.23,5.11,4.31,3.68,3.14,2.65,2.18,1.65,5.21,4.93,4.74,4.58,4.44,4.31,4.16,4,3.79,"Marco Raya","sa3014550",694397
"Scott Alexander","SFG",1.6602,1.6717,0,4.04191,34,0,0,0,,34,147.25,35.3289,16.7101,15.2694,3.53978,12.5553,1.3323,1.4254,25.5074,6.75196,3.32346,2.0316,0.937,0.173225,0.0852652,0.08795993775129318,0.265094,1.40836,0.305013,0.726186,0.511,,4.22174,0.0352036,0.0769826,999,,,,,,,121.40000000000003,3.5705882352941187,128,3.764705882352941,7.05,5.81,5.06,4.49,4.02,3.59,3.19,2.78,2.29,5.23,4.92,4.71,4.54,4.38,4.23,4.08,3.9,3.67,"Scott Alexander","10591",518397
"AJ Smith-Shawver","ATL",0.3141,0.2738,0,3.79874,6,0,0,0.6465,,6,25.221,5.2255,2.715,2.53249,0.758,2.2141,0.1372,0.2061,6.8824,10.3236,3.32115,3.10844,1.137,0.272884,0.0877879,0.18509576469659805,0.229181,1.23993,0.294682,0.740719,0.369079,,3.69344,0.0349906,0.0187638,999,,,,,,,31.10000000000001,5.1833333333333345,29,4.833333333333333,8.59,5.8,4.36,3.42,2.73,2.18,1.71,1.29,0.87,4.78,4.51,4.33,4.18,4.04,3.9,3.77,3.61,3.41,"AJ Smith-Shawver","29960",700363
"Lake Bachar","MIA",2.235,2.4688,0,4.2457,48,0,0,4.0847,,48,207.254,45.0742,24.2555,22.6437,6.69333,19.4327,1.3567,1.7925,46.3664,8.6937,3.64363,2.386,1.255,0.223718,0.0937627,0.12995503842830658,0.242297,1.34389,0.288645,0.730035,0.369738,,4.34256,0.0349406,0.166491,999,,,,,,,197.10000000000002,4.10625,194,4.041666666666667,6.83,5.8,5.16,4.66,4.24,3.86,3.49,3.1,2.64,5.3,5.02,4.82,4.66,4.51,4.37,4.22,4.06,3.84,"Lake Bachar","19222",669199
"Shane Murphy","CHW",0.9379,1.0221,0,4.14537,20,0,0,0.5889,,20,84.818,20.7574,9.9342,9.21193,2.93778,5.0506,0.5147,0.6268,14.6884,6.60978,2.27277,2.90825,1.322,0.173176,0.0595463,0.11362919211387634,0.262285,1.2904,0.289682,0.731676,0.412371,,4.42746,0.0348544,0.0421927,999,,,,,,,72.5,3.625,77,3.85,7.72,6.09,5.13,4.43,3.86,3.37,2.91,2.45,1.93,5.2,4.93,4.73,4.58,4.44,4.3,4.16,4,3.78,"Shane Murphy","sa3020389",690294
"Chen Zhong-Ao Zhuang","ATH",0.4974,0.4825,0,4.14114,10,0,0,0.6332,,10,41.999,9.9472,4.9328,4.60127,1.49778,2.4881,0.2549,0.3311,8.541,7.6869,2.23929,3.43274,1.348,0.203362,0.0592419,0.14412010088562965,0.253886,1.24353,0.289949,0.725692,0.384538,,4.21981,0.034677,0.0342136,999,,,,,,,51.7,5.17,53,5.3,8.6,6.28,5,4.12,3.43,2.86,2.36,1.88,1.37,5.18,4.9,4.71,4.55,4.4,4.26,4.12,3.96,3.74,"Chen Zhong-Ao Zhuang","sa3018174",800018
"Isaac Mattson","PIT",2.973,3.2987,0,4.44337,64,0,2.145,13.1565,,64,279.72,61.2018,33.7332,31.5973,8.82489,28.3105,1.7435,2.5681,59.0724,8.30706,3.98116,2.08659,1.241,0.211184,0.10121,0.10997390747070312,0.245947,1.39863,0.289465,0.722926,0.35005,,4.52911,0.0336244,0.0508307,999,,,,,,,291.30000000000007,4.551562500000001,290,4.53125,6.82,5.91,5.33,4.89,4.5,4.15,3.8,3.43,2.97,5.54,5.24,5.03,4.86,4.71,4.56,4.4,4.23,4,"Isaac Mattson","20385",676755
"Gabriel Hughes","COL",0.8083,0.9555,0,4.76221,18,0,0,0.6077,,18,78.706,19.8884,10.2381,9.52442,2.494,6.1272,0.4776,0.7207,14.3339,7.16695,3.0636,2.33939,1.247,0.18212,0.0778492,0.1042703241109848,0.276773,1.44531,0.316088,0.700475,0.466352,,4.48502,0.0327664,0.0763848,999,,,,,,,67.60000000000002,3.755555555555557,75,4.166666666666667,8.75,6.94,5.87,5.09,4.46,3.9,3.38,2.86,2.27,5.96,5.64,5.42,5.24,5.08,4.92,4.76,4.57,4.33,"Gabriel Hughes","sa3020661",687312
"Zack Thompson","STL",0.4981,0.4819,0,3.72984,10,0,0,0.6767,,10,42.808,9.0605,4.5064,4.14427,1.12111,4.166,0.2212,0.4263,9.9083,8.91747,3.7494,2.37837,1.009,0.231459,0.0973183,0.13414083421230316,0.237088,1.32265,0.292037,0.748061,0.430657,,3.98861,0.0325727,0.0152904,999,,,,,,,50.300000000000004,5.03,49,4.9,7.99,5.75,4.54,3.71,3.07,2.54,2.07,1.64,1.18,4.78,4.5,4.31,4.16,4.02,3.88,3.75,3.59,3.38,"Zack Thompson","25918",668868
"Ethan Roberts","CHC",2.022,2.0939,0,4.30826,42,0,0,0.7204,,42,181.74,39.9564,21.5588,20.1052,5.88,17.312,1.0334,2.0444,39.4037,8.44365,3.70971,2.27609,1.26,0.216814,0.095257,0.12155661731958389,0.246062,1.36353,0.291003,0.728226,0.388671,,4.46137,0.0320302,-0.0124972,999,,,,,,,158,3.761904761904762,157,3.738095238095238,7.08,5.95,5.26,4.72,4.28,3.87,3.48,3.07,2.58,5.45,5.14,4.92,4.74,4.58,4.42,4.26,4.08,3.84,"Ethan Roberts","24930",681799
"Brendan Beck","NYY",0.6033,0.5727,0,4.03926,12,0,0,0.6919,,12,50.697,11.6321,5.7929,5.38568,1.768,3.3469,0.3076,0.4195,10.6461,7.98458,2.51017,3.18088,1.326,0.209995,0.0660177,0.14397695660591125,0.247857,1.24825,0.285779,0.734665,0.395863,,4.21772,0.0288052,0.00245211,999,,,,,,,50.000000000000014,4.166666666666668,51,4.25,8.22,6.11,4.93,4.1,3.46,2.91,2.43,1.96,1.46,5.12,4.82,4.62,4.46,4.31,4.16,4.01,3.84,3.62,"Brendan Beck","sa3020680",694341
"Keegan Thompson","COL",1.7916,2.128,0,4.82215,40,0,0,0.6077,,40,175.747,41.4264,22.8631,21.4318,5.95111,16.32,0.961,2.1438,37.3225,8.39756,3.672,2.28692,1.339,0.212365,0.0928608,0.1195041686296463,0.263387,1.44366,0.311161,0.705928,0.409416,,4.58791,0.0286262,0.100363,999,,,,,,,139.6,3.4899999999999998,146,3.65,7.74,6.57,5.83,5.27,4.8,4.37,3.95,3.51,2.98,5.92,5.63,5.43,5.26,5.11,4.96,4.81,4.64,4.41,"Keegan Thompson","19795",624522
"Connor Phillips","CIN",2.6502,2.8377,0,4.34898,56,0,0,7.2853,,56,244.115,50.8844,28.9685,27.0603,8.18844,26.4101,1.3854,3.0529,59.9312,9.6318,4.24448,2.26925,1.316,0.245504,0.108187,0.13731682300567627,0.237055,1.38026,0.291376,0.734095,0.388523,,4.474,0.0280284,0.194112,999,,,,,,,244.40000000000012,4.3642857142857165,237,4.232142857142857,6.81,5.86,5.25,4.78,4.39,4.02,3.66,3.28,2.82,5.4,5.12,4.92,4.76,4.62,4.48,4.33,4.17,3.95,"Connor Phillips","27649",683175
"Brandyn Garcia","ARI",2.6202,2.4757,0,3.94756,52,0,0,6.8473,,52,226.481,50.8393,24.935,22.8081,4.89956,22.451,1.3437,3.2344,46.0309,7.96689,3.88575,2.05028,0.848,0.203244,0.0991297,0.10411424189805984,0.253189,1.40943,0.306541,0.727903,0.496851,,4.07146,0.0275604,0.271441,999,,,,,,,235.70000000000002,4.532692307692308,240,4.615384615384615,6.49,5.51,4.89,4.42,4.03,3.66,3.31,2.94,2.5,5.08,4.79,4.59,4.42,4.28,4.13,3.98,3.82,3.6,"Brandyn Garcia","33568",805299
"David Morgan","SDP",3.0489,3.027,0,4.05236,62,0,0,13.5395,,62,267.357,57.4401,30.1445,27.9163,7.74311,26.1068,1.648,3.057,60.3951,8.76703,3.7897,2.31339,1.124,0.225897,0.0976477,0.12824911624193192,0.241149,1.34753,0.292241,0.734492,0.421074,,4.22161,0.0271978,0.170706,999,,,,,,,301.2,4.858064516129032,295,4.758064516129032,6.41,5.51,4.94,4.5,4.12,3.78,3.44,3.09,2.65,5.16,4.86,4.66,4.49,4.34,4.19,4.04,3.87,3.64,"David Morgan","31616",688158
"Jake Bennett","BOS",0.5809,0.5951,0,4.20651,12,0,0,0.6709,,12,51.769,12.4683,6.0788,5.60868,1.44667,4.0629,0.3141,0.4711,9.5633,7.17247,3.04717,2.35381,1.085,0.18473,0.0784813,0.10624891519546509,0.263963,1.3776,0.304255,0.720564,0.463029,,4.24198,0.0271857,0.0454708,999,,,,,,,57.30000000000001,4.775000000000001,59,4.916666666666667,8.55,6.39,5.18,4.33,3.66,3.1,2.59,2.1,1.57,5.4,5.08,4.86,4.68,4.51,4.36,4.19,4.01,3.77,"Jake Bennett","sa3020737",687562
